pmid,year,human,animal,mol_cell,research
36907691,2023,1.0,0.0,0.0,True
36909343,2023,1.0,0.0,0.0,True
36909352,2023,0.5,0.5,0.0,True
36910594,2022,0.0,0.0,0.0,True
36910690,2023,0.0,0.0,0.0,True
36911658,2023,0.5,0.0,0.5,True
36911670,2023,0.5,0.0,0.5,True
36912080,2023,0.25,0.0,0.75,True
36912255,2023,0.0,0.0,1.0,True
36912623,2023,0.25,0.5,0.25,True
36912659,2023,0.5,0.0,0.5,True
36912773,2023,0.5,0.0,0.5,True
36913182,2023,1.0,0.0,0.0,True
36913882,2023,0.0,0.0,0.0,True
36914240,2023,0.2,0.6,0.2,True
36914634,2023,0.0,0.0,1.0,True
36914719,2023,1.0,0.0,0.0,True
36914875,2023,1.0,0.0,0.0,True
36915446,2023,0.5,0.5,0.0,True
36915530,2023,0.3333333333333333,0.0,0.6666666666666666,True
36915903,2022,0.5714285714285714,0.42857142857142855,0.0,True
36915943,2023,0.0,0.0,0.0,True
36917121,2023,1.0,0.0,0.0,True
36917478,2023,1.0,0.0,0.0,True
36918070,2023,1.0,0.0,0.0,True
36918225,2023,0.5,0.0,0.5,True
36918461,2024,0.0,0.6666666666666666,0.3333333333333333,True
36920308,2023,0.3333333333333333,0.0,0.6666666666666666,True
36920369,2023,1.0,0.0,0.0,True
36922393,2023,0.5,0.0,0.5,True
36922419,2023,1.0,0.0,0.0,True
36922494,2023,0.0,0.0,0.0,True
36922547,2023,1.0,0.0,0.0,True
36922930,2023,1.0,0.0,0.0,True
36922933,2022,0.5,0.0,0.5,True
36922980,2023,0.0,1.0,0.0,True
36923454,2023,0.6666666666666666,0.0,0.3333333333333333,True
36924350,2023,1.0,0.0,0.0,True
36924503,2023,0.0,0.0,1.0,True
36925066,2023,1.0,0.0,0.0,True
36926348,2023,0.5,0.0,0.5,True
36926457,2023,0.2222222222222222,0.0,0.7777777777777778,True
36927883,2023,1.0,0.0,0.0,True
36927955,2023,0.25,0.75,0.0,True
36928064,2023,1.0,0.0,0.0,True
36928087,2023,0.0,1.0,0.0,True
36928108,2023,0.5,0.5,0.0,True
36928598,2023,0.0,0.75,0.25,True
36929918,2023,1.0,0.0,0.0,True
36929923,2023,1.0,0.0,0.0,True
36929942,2023,0.5,0.0,0.5,True
36930528,2023,0.0,0.0,1.0,True
36930640,2023,0.5,0.0,0.5,True
36930738,2023,1.0,0.0,0.0,True
36931276,2023,0.5,0.5,0.0,True
36932053,2023,1.0,0.0,0.0,True
36932057,2023,0.5,0.0,0.5,True
36932059,2023,0.0,0.6666666666666666,0.3333333333333333,True
36932076,2023,0.25,0.0,0.75,True
36932097,2023,1.0,0.0,0.0,True
36932332,2023,1.0,0.0,0.0,True
36933012,2023,1.0,0.0,0.0,True
36933558,2023,0.0,0.0,0.0,True
36933724,2023,0.5,0.0,0.5,True
36933835,2023,0.2,0.4,0.4,True
36934843,2023,0.0,1.0,0.0,True
36934849,2023,1.0,0.0,0.0,True
36935165,2023,1.0,0.0,0.0,True
36935289,2023,0.5,0.0,0.5,True
36935515,2023,1.0,0.0,0.0,True
36935552,2023,1.0,0.0,0.0,True
36935719,2023,1.0,0.0,0.0,True
36936198,2023,0.25,0.0,0.75,True
36936220,2023,1.0,0.0,0.0,True
36936303,2023,0.5,0.0,0.5,True
36936756,2023,0.0,0.0,1.0,True
36937405,2023,0.5,0.0,0.5,True
36937987,2022,0.2222222222222222,0.1111111111111111,0.6666666666666666,True
36938663,2023,0.5,0.0,0.5,True
36939084,2023,1.0,0.0,0.0,True
36939877,2023,0.2,0.0,0.8,True
36940138,2023,0.2,0.4,0.4,True
36940812,2023,0.0,1.0,0.0,True
36941053,2023,0.16666666666666666,0.6666666666666666,0.16666666666666666,True
36941081,2023,1.0,0.0,0.0,True
36941246,2023,1.0,0.0,0.0,True
36941311,2023,0.0,1.0,0.0,True
36941562,2023,0.2,0.6,0.2,True
36941605,2023,0.5,0.0,0.5,True
36943362,2023,1.0,0.0,0.0,True
36943385,2023,1.0,0.0,0.0,True
36943870,2023,0.0,0.6666666666666666,0.3333333333333333,True
36943880,2023,0.3333333333333333,0.0,0.6666666666666666,True
36943913,2023,1.0,0.0,0.0,True
36944712,2023,0.0,1.0,0.0,True
36944930,2023,1.0,0.0,0.0,True
36948261,2023,0.2,0.4,0.4,True
36948505,2023,1.0,0.0,0.0,True
36948922,2023,0.5,0.0,0.5,True
36949107,2023,0.0,0.5,0.5,True
36949119,2023,0.0,0.0,0.0,True
36949937,2023,0.3333333333333333,0.6666666666666666,0.0,True
36950378,2023,0.0,0.0,1.0,True
36950690,2023,0.0,0.5,0.5,True
36950857,2023,1.0,0.0,0.0,True
36951053,2023,1.0,0.0,0.0,True
36951427,2023,1.0,0.0,0.0,True
36951526,2023,0.6666666666666666,0.0,0.3333333333333333,True
36951961,2023,0.3333333333333333,0.5,0.16666666666666666,True
36952545,2023,0.0,0.3333333333333333,0.6666666666666666,True
36957974,2023,0.5,0.0,0.5,True
36958379,2023,1.0,0.0,0.0,True
36958466,2023,0.0,0.6666666666666666,0.3333333333333333,True
36958667,2023,0.6666666666666666,0.0,0.3333333333333333,True
36959291,2023,0.0,0.0,1.0,True
36960051,2023,0.0,0.5,0.5,True
36960093,2023,0.16666666666666666,0.5,0.3333333333333333,True
36960317,2023,1.0,0.0,0.0,True
36960342,2023,1.0,0.0,0.0,True
36960714,2023,1.0,0.0,0.0,True
36960914,2023,0.5,0.0,0.5,True
36961465,2023,0.75,0.0,0.25,True
36961472,2023,0.25,0.0,0.75,True
36961501,2023,0.5,0.0,0.5,True
36961765,2023,1.0,0.0,0.0,True
36961831,2023,0.75,0.25,0.0,True
36961903,2023,0.0,1.0,0.0,True
36962397,2022,0.8,0.0,0.2,True
36962417,2022,1.0,0.0,0.0,True
36963080,2023,1.0,0.0,0.0,True
36963472,2023,1.0,0.0,0.0,True
36963628,2023,0.5,0.0,0.5,True
36964296,2023,0.5,0.0,0.5,True
36964712,2023,1.0,0.0,0.0,True
36965478,2023,0.625,0.0,0.375,True
36966070,2023,0.0,0.6666666666666666,0.3333333333333333,True
36966147,2023,0.0,0.0,1.0,True
36966175,2023,0.3333333333333333,0.0,0.6666666666666666,True
36966234,2023,1.0,0.0,0.0,True
36966617,2023,0.6666666666666666,0.0,0.3333333333333333,True
36967193,2023,0.0,0.5,0.5,True
36967390,2023,0.0,0.0,0.0,True
36968065,2023,0.0,0.2,0.8,True
36968141,2023,1.0,0.0,0.0,True
36968430,2023,0.0,0.0,1.0,True
36968585,2023,1.0,0.0,0.0,True
36969368,2022,0.8333333333333334,0.16666666666666666,0.0,True
36969797,2022,0.0,0.0,1.0,True
36970182,2023,0.0,0.2,0.8,True
36970749,2023,0.0,1.0,0.0,True
36971428,2023,0.0,0.6666666666666666,0.3333333333333333,True
36971511,2023,0.3333333333333333,0.0,0.6666666666666666,True
36971661,2023,0.0,1.0,0.0,True
36972660,2023,0.5,0.0,0.5,True
36972758,2023,1.0,0.0,0.0,True
36972976,2023,1.0,0.0,0.0,True
36972977,2023,1.0,0.0,0.0,True
36973172,2024,1.0,0.0,0.0,True
36973267,2023,0.25,0.25,0.5,True
36973439,2023,0.3333333333333333,0.0,0.6666666666666666,True
36974632,2023,0.0,0.0,1.0,True
36974720,2023,0.6666666666666666,0.0,0.3333333333333333,True
36975162,2023,1.0,0.0,0.0,True
36975192,2023,1.0,0.0,0.0,True
36975211,2023,0.0,0.5,0.5,True
36975616,2023,1.0,0.0,0.0,True
36976017,2023,0.0,0.5,0.5,True
36976252,2023,0.0,0.0,1.0,True
36976558,2023,1.0,0.0,0.0,True
36977151,2023,0.0,0.0,0.0,True
36977629,2023,1.0,0.0,0.0,True
36977910,2023,0.2,0.4,0.4,True
36978190,2023,1.0,0.0,0.0,True
36978267,2023,0.0,1.0,0.0,True
36978889,2023,0.0,0.0,1.0,True
36980006,2023,1.0,0.0,0.0,True
36980375,2023,0.0,0.0,0.0,True
36980755,2023,0.5714285714285714,0.0,0.42857142857142855,True
36980922,2023,0.0,1.0,0.0,True
36982411,2023,0.0,0.6,0.4,True
36983050,2023,0.0,1.0,0.0,True
36987692,2024,0.0,0.0,1.0,True
36987696,2023,0.3333333333333333,0.6666666666666666,0.0,True
36988164,2023,1.0,0.0,0.0,True
36988432,2023,0.5,0.0,0.5,True
36988887,2023,0.0,0.0,1.0,True
36989488,2023,1.0,0.0,0.0,True
36990610,2023,1.0,0.0,0.0,True
36990659,2023,1.0,0.0,0.0,True
36991131,2024,0.2,0.0,0.8,True
36991390,2023,1.0,0.0,0.0,True
36991516,2023,0.6666666666666666,0.0,0.3333333333333333,True
36991555,2023,0.0,0.0,0.0,True
36992166,2023,1.0,0.0,0.0,True
36992369,2023,0.0,0.0,1.0,True
36992528,2023,0.0,0.4,0.6,True
36995689,2023,0.0,0.0,0.0,True
36995904,2023,0.25,0.0,0.75,True
36995926,2023,0.0,0.75,0.25,True
36996101,2023,0.0,0.0,1.0,True
36996276,2023,1.0,0.0,0.0,True
36996445,2024,1.0,0.0,0.0,True
36997024,2023,1.0,0.0,0.0,True
36997122,2023,1.0,0.0,0.0,True
36997168,2023,1.0,0.0,0.0,True
36997331,2023,0.25,0.5,0.25,True
36997521,2023,0.3333333333333333,0.6666666666666666,0.0,True
36998058,2023,1.0,0.0,0.0,True
36998631,2023,0.4,0.0,0.6,True
36999602,2023,0.3333333333333333,0.0,0.6666666666666666,True
36999846,2023,0.0,1.0,0.0,True
37001215,2023,1.0,0.0,0.0,True
37001432,2023,0.16666666666666666,0.3333333333333333,0.5,True
37002277,2023,1.0,0.0,0.0,True
37003294,2023,0.0,1.0,0.0,True
37003305,2023,0.2,0.6,0.2,True
37004012,2023,1.0,0.0,0.0,True
37004072,2023,0.0,0.0,0.0,True
37004336,2023,1.0,0.0,0.0,True
37004747,2023,1.0,0.0,0.0,True
37005411,2023,0.14285714285714285,0.42857142857142855,0.42857142857142855,True
37005419,2023,0.0,0.0,1.0,True
37007686,2023,1.0,0.0,0.0,True
37007799,2023,0.0,0.6,0.4,True
37008654,2023,0.5,0.0,0.5,True
37009059,2023,0.0,0.0,0.0,True
37009203,2022,1.0,0.0,0.0,True
37009481,2023,0.0,0.0,1.0,True
37009983,2023,0.16666666666666666,0.8333333333333334,0.0,True
37010311,2023,0.5,0.0,0.5,True
37010416,2023,0.0,0.75,0.25,True
37010988,2023,1.0,0.0,0.0,True
37011700,2023,0.16666666666666666,0.5,0.3333333333333333,True
37012188,2023,1.0,0.0,0.0,True
37012369,2023,1.0,0.0,0.0,True
37013528,2023,0.3333333333333333,0.6666666666666666,0.0,True
37013538,2023,0.6666666666666666,0.0,0.3333333333333333,True
37013609,2023,0.5,0.0,0.5,True
37013719,2023,1.0,0.0,0.0,True
37013952,2023,1.0,0.0,0.0,True
37014538,2023,0.0,1.0,0.0,True
37014920,2023,0.16666666666666666,0.5,0.3333333333333333,True
37015418,2023,1.0,0.0,0.0,True
37016066,2023,1.0,0.0,0.0,True
37016359,2023,1.0,0.0,0.0,True
37016727,2023,0.5,0.0,0.5,True
37017086,2023,1.0,0.0,0.0,True
37017524,2023,0.0,0.5,0.5,True
37017580,2023,0.25,0.0,0.75,True
37017827,2023,0.0,1.0,0.0,True
37018058,2023,1.0,0.0,0.0,True
37018064,2023,0.5,0.0,0.5,True
37018390,2023,0.5,0.0,0.5,True
37018759,2024,1.0,0.0,0.0,True
37019514,2023,1.0,0.0,0.0,True
37020259,2023,0.8,0.0,0.2,True
37020391,2023,0.0,0.6,0.4,True
37020550,2023,0.25,0.5,0.25,True
37022144,2023,0.25,0.0,0.75,True
37022617,2023,0.0,0.0,1.0,True
37023490,2023,1.0,0.0,0.0,True
37023756,2023,0.0,0.75,0.25,True
37023964,2023,1.0,0.0,0.0,True
37024449,2023,0.0,1.0,0.0,True
37024461,2023,0.25,0.0,0.75,True
37024528,2023,0.6666666666666666,0.0,0.3333333333333333,False
37024617,2023,0.4,0.4,0.2,True
37025303,2023,1.0,0.0,0.0,True
37025992,2023,0.25,0.5,0.25,True
37026915,2023,1.0,0.0,0.0,True
37027157,2023,0.8,0.0,0.2,True
37027391,2023,0.3333333333333333,0.6666666666666666,0.0,True
37027458,2023,0.4,0.0,0.6,True
37028583,2023,0.3333333333333333,0.0,0.6666666666666666,True
37029730,2023,1.0,0.0,0.0,True
37029916,2023,1.0,0.0,0.0,True
37030115,2023,0.0,0.6666666666666666,0.3333333333333333,True
37030330,2023,1.0,0.0,0.0,True
37030453,2023,1.0,0.0,0.0,True
37030592,2023,0.2,0.6,0.2,True
37031249,2023,0.0,0.5,0.5,True
37033230,2023,0.2,0.8,0.0,True
37033725,2023,0.25,0.0,0.75,True
37033916,2023,0.42857142857142855,0.0,0.5714285714285714,True
37034120,2023,1.0,0.0,0.0,True
37036230,2023,0.3333333333333333,0.6666666666666666,0.0,True
37036346,2023,0.25,0.5,0.25,True
37036445,2023,0.16666666666666666,0.0,0.8333333333333334,True
37037594,2023,0.0,0.75,0.25,True
37037607,2023,1.0,0.0,0.0,True
37037613,2023,1.0,0.0,0.0,True
37037679,2023,1.0,0.0,0.0,True
37038090,2023,0.3333333333333333,0.6666666666666666,0.0,True
37039367,2023,0.5,0.0,0.5,True
37040086,2023,0.16666666666666666,0.0,0.8333333333333334,True
37040196,2023,1.0,0.0,0.0,True
37040388,2023,1.0,0.0,0.0,True
37040761,2023,0.0,0.3333333333333333,0.6666666666666666,True
37041301,2023,0.6666666666666666,0.3333333333333333,0.0,True
37042413,2023,1.0,0.0,0.0,True
37042708,2023,0.0,0.0,0.0,True
37042921,2023,1.0,0.0,0.0,True
37043028,2023,0.25,0.0,0.75,True
37043503,2023,1.0,0.0,0.0,True
37043534,2023,0.0,0.3333333333333333,0.6666666666666666,True
37043542,2023,0.2,0.8,0.0,True
37044067,2023,0.14285714285714285,0.0,0.8571428571428571,True
37045473,2023,0.5,0.0,0.5,True
37045811,2023,0.0,0.5,0.5,True
37045819,2023,0.0,0.6666666666666666,0.3333333333333333,True
37045841,2023,0.3333333333333333,0.6666666666666666,0.0,True
37045860,2023,0.0,0.0,1.0,True
37045940,2023,0.16666666666666666,0.3333333333333333,0.5,True
37046084,2023,0.0,0.6666666666666666,0.3333333333333333,True
37046820,2023,0.0,0.0,1.0,True
37047571,2023,0.0,0.0,1.0,True
37048130,2023,0.25,0.0,0.75,True
37051681,2023,0.2,0.4,0.4,True
37052768,2023,1.0,0.0,0.0,True
37053378,2023,0.0,0.0,0.0,True
37054678,2023,0.25,0.0,0.75,True
37054779,2023,0.4,0.6,0.0,True
37054948,2023,0.3333333333333333,0.0,0.6666666666666666,True
37054986,2023,0.5,0.0,0.5,True
37055579,2023,0.3333333333333333,0.0,0.6666666666666666,True
37056138,2023,0.0,0.0,0.0,True
37056373,2023,0.0,0.0,1.0,True
37058547,2023,0.5,0.5,0.0,True
37058563,2023,0.3333333333333333,0.0,0.6666666666666666,True
37059104,2023,0.3333333333333333,0.0,0.6666666666666666,True
37059834,2023,1.0,0.0,0.0,True
37061082,2023,1.0,0.0,0.0,True
37061547,2023,0.14285714285714285,0.7142857142857143,0.14285714285714285,True
37062362,2023,1.0,0.0,0.0,True
37062516,2023,0.8,0.0,0.2,True
37063293,2023,0.0,0.0,1.0,True
37063388,2023,0.6666666666666666,0.0,0.3333333333333333,True
37063496,2022,0.0,0.5,0.5,True
37065726,2023,0.25,0.25,0.5,True
37065926,2023,0.25,0.0,0.75,True
37067793,2023,0.0,0.0,1.0,True
37067915,2023,1.0,0.0,0.0,True
37068113,2023,1.0,0.0,0.0,True
37068595,2023,0.2,0.6,0.2,True
37070061,2023,0.3333333333333333,0.0,0.6666666666666666,True
37070724,2023,0.3333333333333333,0.6666666666666666,0.0,True
37071552,2023,0.0,0.0,1.0,True
37071789,2023,1.0,0.0,0.0,True
37072092,2023,0.3333333333333333,0.0,0.6666666666666666,True
37072321,2023,1.0,0.0,0.0,True
37074026,2023,0.6666666666666666,0.0,0.3333333333333333,True
37074174,2023,0.75,0.0,0.25,True
37074246,2023,0.3333333333333333,0.6666666666666666,0.0,True
37074922,2023,0.0,0.0,0.0,True
37074947,2023,1.0,0.0,0.0,True
37074962,2023,0.25,0.0,0.75,True
37075079,2023,0.0,0.6666666666666666,0.3333333333333333,True
37075127,2023,1.0,0.0,0.0,True
37075129,2023,1.0,0.0,0.0,True
37075315,2023,1.0,0.0,0.0,True
37076473,2023,0.5,0.0,0.5,True
37076500,2023,0.0,0.0,1.0,True
37078547,2023,0.16666666666666666,0.0,0.8333333333333334,True
37078607,2023,0.5,0.0,0.5,True
37078793,2023,0.0,0.6666666666666666,0.3333333333333333,True
37078927,2022,1.0,0.0,0.0,False
37079217,2023,0.2,0.4,0.4,True
37079374,2023,0.8,0.0,0.2,True
37080161,2023,1.0,0.0,0.0,True
37080596,2023,0.0,0.6,0.4,True
37080988,2023,0.16666666666666666,0.3333333333333333,0.5,True
37081296,2023,0.0,0.6666666666666666,0.3333333333333333,True
37081771,2023,1.0,0.0,0.0,True
37082750,2023,0.0,0.0,1.0,True
37082754,2023,0.3333333333333333,0.6666666666666666,0.0,True
37082755,2023,0.3333333333333333,0.6666666666666666,0.0,True
37083332,2023,0.0,0.75,0.25,True
37083451,2023,0.3333333333333333,0.0,0.6666666666666666,True
37083495,2023,0.25,0.5,0.25,True
37083535,2023,0.25,0.0,0.75,True
37083540,2023,0.0,0.6666666666666666,0.3333333333333333,True
37083882,2023,0.5,0.0,0.5,True
37083933,2023,1.0,0.0,0.0,True
37084120,2023,0.0,0.6666666666666666,0.3333333333333333,True
37084382,2023,0.5,0.0,0.5,True
37084634,2023,0.25,0.5,0.25,True
37085480,2023,0.25,0.0,0.75,True
37085491,2023,0.0,0.3333333333333333,0.6666666666666666,True
37085578,2023,0.0,0.75,0.25,True
37086238,2023,1.0,0.0,0.0,True
37086265,2023,0.6,0.0,0.4,True
37086568,2023,1.0,0.0,0.0,True
37087683,2023,0.3333333333333333,0.6666666666666666,0.0,True
37088379,2023,1.0,0.0,0.0,True
37089591,2023,0.3333333333333333,0.0,0.6666666666666666,True
37090794,2023,1.0,0.0,0.0,True
37091244,2023,0.0,0.0,1.0,True
37091547,2023,0.0,0.0,1.0,True
37091879,2023,0.0,0.0,1.0,True
37093107,2023,0.75,0.0,0.25,True
37093270,2023,0.5,0.0,0.5,True
37093609,2023,1.0,0.0,0.0,True
37093875,2023,0.25,0.0,0.75,True
37094376,2023,1.0,0.0,0.0,True
37094694,2023,0.25,0.0,0.75,True
37094808,2023,0.3333333333333333,0.6666666666666666,0.0,True
37094826,2023,0.3333333333333333,0.0,0.6666666666666666,True
37094945,2023,1.0,0.0,0.0,True
37095253,2023,1.0,0.0,0.0,True
37095531,2023,1.0,0.0,0.0,True
37095886,2023,0.4,0.2,0.4,True
37096570,2023,0.16666666666666666,0.3333333333333333,0.5,True
37096575,2023,1.0,0.0,0.0,False
37096581,2023,1.0,0.0,0.0,True
37096582,2023,1.0,0.0,0.0,False
37096914,2023,0.6666666666666666,0.0,0.3333333333333333,True
37097228,2023,1.0,0.0,0.0,True
37097292,2023,0.0,0.5,0.5,True
37097736,2023,1.0,0.0,0.0,True
37097759,2023,0.0,0.6666666666666666,0.3333333333333333,True
37097810,2023,1.0,0.0,0.0,True
37098006,2023,1.0,0.0,0.0,True
37098064,2023,1.0,0.0,0.0,True
37098956,2023,0.0,0.75,0.25,True
37099375,2023,0.0,0.5714285714285714,0.42857142857142855,True
37099550,2023,0.0,1.0,0.0,True
37099734,2023,0.0,1.0,0.0,True
37100721,2023,0.5,0.5,0.0,True
37100779,2023,0.0,1.0,0.0,True
37100994,2023,1.0,0.0,0.0,True
37104089,2023,0.0,0.0,0.0,True
37104473,2023,1.0,0.0,0.0,True
37104681,2023,1.0,0.0,0.0,True
37104748,2023,1.0,0.0,0.0,True
37104980,2023,0.4,0.4,0.2,True
37105173,2023,0.0,0.3333333333333333,0.6666666666666666,True
37105315,2023,1.0,0.0,0.0,True
37105760,2023,1.0,0.0,0.0,True
37106040,2023,0.25,0.0,0.75,True
37106374,2023,1.0,0.0,0.0,True
37109107,2023,1.0,0.0,0.0,True
37111420,2023,0.125,0.375,0.5,True
37111745,2023,0.14285714285714285,0.2857142857142857,0.5714285714285714,True
37113158,2023,1.0,0.0,0.0,True
37113753,2023,0.125,0.25,0.625,True
37114095,2023,1.0,0.0,0.0,True
37114282,2024,0.0,0.5,0.5,True
37114803,2023,1.0,0.0,0.0,True
37114910,2023,1.0,0.0,0.0,True
37115514,2023,1.0,0.0,0.0,True
37115803,2023,0.0,0.5,0.5,True
37116496,2023,0.0,0.6666666666666666,0.3333333333333333,True
37116766,2023,1.0,0.0,0.0,True
37117178,2023,0.0,0.0,0.0,True
37117231,2023,0.25,0.0,0.75,True
37117635,2023,1.0,0.0,0.0,True
37117791,2023,0.14285714285714285,0.42857142857142855,0.42857142857142855,True
37118015,2021,1.0,0.0,0.0,True
37118134,2022,0.25,0.5,0.25,True
37118904,2023,0.4,0.0,0.6,True
37119057,2023,0.5,0.0,0.5,True
37119119,2023,0.3333333333333333,0.0,0.6666666666666666,True
37120429,2023,0.5,0.5,0.0,True
37120583,2023,1.0,0.0,0.0,True
37120588,2023,0.9090909090909091,0.0,0.09090909090909091,True
37121274,2023,1.0,0.0,0.0,True
37121539,2023,0.5,0.5,0.0,True
37122023,2023,0.0,0.5,0.5,True
37122256,2023,1.0,0.0,0.0,True
37123017,2023,0.3333333333333333,0.3333333333333333,0.3333333333333333,True
37123219,2023,0.0,0.125,0.875,True
37124052,2023,0.0,0.0,0.0,True
37125895,2023,0.3333333333333333,0.0,0.6666666666666666,True
37126039,2023,1.0,0.0,0.0,True
37126090,2023,0.5,0.0,0.5,True
37126156,2024,1.0,0.0,0.0,True
37126497,2023,0.0,0.6,0.4,True
37126552,2023,0.0,0.0,0.0,True
37126770,2023,1.0,0.0,0.0,True
37127137,2023,0.0,1.0,0.0,True
37127330,2023,0.0,1.0,0.0,True
37127649,2023,0.25,0.5,0.25,True
37128459,2023,1.0,0.0,0.0,True
37128607,2023,0.2,0.0,0.8,True
37128921,2023,0.0,0.0,1.0,True
37129482,2023,0.0,0.0,1.0,True
37129493,2023,1.0,0.0,0.0,True
37129502,2023,1.0,0.0,0.0,True
37129573,2023,0.25,0.0,0.75,True
37129971,2023,0.5,0.0,0.5,True
37132021,2023,1.0,0.0,0.0,True
37132202,2023,1.0,0.0,0.0,True
37132521,2022,0.0,0.6666666666666666,0.3333333333333333,True
37132649,2023,1.0,0.0,0.0,True
37133343,2023,0.25,0.5,0.25,True
37133531,2023,1.0,0.0,0.0,False
37133586,2023,0.3333333333333333,0.0,0.6666666666666666,True
37133648,2023,0.0,0.6,0.4,True
37134294,2023,1.0,0.0,0.0,True
37137888,2023,0.0,0.5,0.5,True
37138077,2023,0.2,0.0,0.8,True
37138341,2023,1.0,0.0,0.0,True
37138671,2023,0.0,0.0,1.0,True
37139098,2023,0.0,0.5,0.5,True
37139170,2023,1.0,0.0,0.0,True
37139702,2023,0.6,0.0,0.4,True
37140047,2023,0.0,0.6666666666666666,0.3333333333333333,True
37140138,2023,0.0,0.4,0.6,True
37140208,2023,0.2,0.4,0.4,True
37140427,2023,0.5,0.0,0.5,True
37140715,2023,0.5,0.5,0.0,True
37140902,2023,1.0,0.0,0.0,True
37141014,2023,0.0,1.0,0.0,True
37141112,2023,0.25,0.0,0.75,True
37141188,2023,0.0,0.5,0.5,True
37141817,2023,0.5,0.0,0.5,True
37141891,2023,1.0,0.0,0.0,True
37144502,2023,0.0,0.5,0.5,True
37144941,2023,0.6666666666666666,0.0,0.3333333333333333,True
37145128,2023,0.6666666666666666,0.0,0.3333333333333333,True
37145991,2023,0.3333333333333333,0.0,0.6666666666666666,True
37146241,2023,0.2,0.4,0.4,True
37146302,2022,0.25,0.5,0.25,True
37146592,2023,1.0,0.0,0.0,True
37146968,2023,0.2,0.0,0.8,True
37147136,2023,0.3333333333333333,0.0,0.6666666666666666,True
37147424,2023,1.0,0.0,0.0,True
37148359,2023,1.0,0.0,0.0,True
37148957,2023,1.0,0.0,0.0,True
37149022,2023,1.0,0.0,0.0,True
37149030,2023,0.5,0.0,0.5,True
37149573,2023,0.3333333333333333,0.0,0.6666666666666666,True
37149713,2023,0.5,0.0,0.5,True
37149860,2023,0.0,0.0,1.0,True
37150264,2023,1.0,0.0,0.0,True
37150885,2023,0.42857142857142855,0.2857142857142857,0.2857142857142857,True
37150941,2023,1.0,0.0,0.0,True
37151873,2023,0.5,0.0,0.5,True
37152101,2023,1.0,0.0,0.0,True
37153111,2023,1.0,0.0,0.0,True
37153444,2023,0.0,0.0,1.0,True
37153451,2023,0.0,0.4444444444444444,0.5555555555555556,True
37153584,2023,0.0,1.0,0.0,True
37153600,2023,0.0,0.4,0.6,True
37153611,2023,0.0,0.5,0.5,True
37153622,2023,0.0,0.6666666666666666,0.3333333333333333,True
37153742,2023,0.25,0.25,0.5,True
37154037,2023,0.6666666666666666,0.0,0.3333333333333333,True
37154158,2023,0.25,0.0,0.75,True
37154160,2023,0.2,0.4,0.4,True
37154552,2023,0.0,0.6666666666666666,0.3333333333333333,True
37155651,2024,1.0,0.0,0.0,True
37156797,2023,0.0,0.0,0.0,True
37156880,2023,0.25,0.75,0.0,True
37157918,2023,1.0,0.0,0.0,True
37158481,2023,0.25,0.75,0.0,True
37159095,2023,0.0,1.0,0.0,True
37159360,2023,1.0,0.0,0.0,True
37159521,2023,0.0,0.3333333333333333,0.6666666666666666,True
37159663,2023,0.3333333333333333,0.0,0.6666666666666666,True
37160116,2023,0.25,0.25,0.5,True
37160369,2023,0.0,0.75,0.25,True
37160657,2023,1.0,0.0,0.0,True
37162031,2023,1.0,0.0,0.0,True
37162497,2023,1.0,0.0,0.0,True
37163228,2023,0.0,1.0,0.0,True
37163243,2023,0.0,0.0,0.0,True
37163614,2023,0.2,0.4,0.4,True
37163617,2023,0.2,0.6,0.2,True
37164291,2023,1.0,0.0,0.0,True
37164978,2023,0.3333333333333333,0.0,0.6666666666666666,True
37165241,2023,0.25,0.0,0.75,True
37165242,2023,1.0,0.0,0.0,True
37165746,2023,1.0,0.0,0.0,True
37166485,2023,0.0,0.4,0.6,True
37166816,2023,1.0,0.0,0.0,True
37166923,2023,1.0,0.0,0.0,True
37166987,2023,0.25,0.25,0.5,True
37167059,2023,0.0,0.3333333333333333,0.6666666666666666,True
37167966,2023,1.0,0.0,0.0,True
37168562,2023,0.0,0.0,1.0,True
37169276,2024,1.0,0.0,0.0,True
37169581,2023,0.6666666666666666,0.0,0.3333333333333333,True
37169743,2023,0.25,0.0,0.75,True
37170392,2023,1.0,0.0,0.0,True
37172199,2023,0.5,0.0,0.5,True
37172395,2023,0.0,0.4,0.6,True
37172584,2023,0.0,1.0,0.0,True
37173324,2023,0.0,0.0,1.0,True
37173394,2023,1.0,0.0,0.0,True
37173920,2023,0.16666666666666666,0.0,0.8333333333333334,True
37174042,2023,0.5,0.0,0.5,True
37174168,2023,1.0,0.0,0.0,True
37174654,2023,0.0,1.0,0.0,True
37175182,2023,0.0,0.6666666666666666,0.3333333333333333,True
37175530,2023,0.5,0.0,0.5,True
37177862,2023,0.3333333333333333,0.6666666666666666,0.0,True
37177993,2023,0.14285714285714285,0.2857142857142857,0.5714285714285714,True
37178079,2023,1.0,0.0,0.0,True
37178120,2023,0.0,0.6666666666666666,0.3333333333333333,True
37179447,2023,0.0,1.0,0.0,True
37179505,2024,1.0,0.0,0.0,True
37180102,2023,0.5,0.0,0.5,True
37181631,2023,0.25,0.0,0.75,True
37182134,2023,0.0,0.0,1.0,True
37182269,2023,1.0,0.0,0.0,True
37182549,2023,0.5,0.5,0.0,True
37183798,2023,1.0,0.0,0.0,True
